ph,temperature,turbidity,tds,Potability,timestamp,sensor_id
7.44,27.08,9.02,179.22,0,2026-05-03T12:50:46.011100,SENSOR_004
9.32,29.15,10.96,613.82,1,2026-05-03T12:51:46.011100,SENSOR_003
7.82,26.39,12.2,648.81,0,2026-05-03T12:52:46.011100,SENSOR_001
9.26,34.68,11.29,614.38,0,2026-05-03T12:53:46.011100,SENSOR_003
7.7,21.1,6.19,538.69,0,2026-05-03T12:54:46.011100,SENSOR_004
7.34,24.06,2.75,474.62,1,2026-05-03T12:55:46.011100,SENSOR_002
6.23,32.03,6.71,417.37,1,2026-05-03T12:56:46.011100,SENSOR_005
6.21,23.87,13.84,401.67,0,2026-05-03T12:57:46.011100,SENSOR_002
8.0,29.37,1.1,261.65,1,2026-05-03T12:58:46.011100,SENSOR_005
8.07,33.83,10.21,188.56,0,2026-05-03T12:59:46.011100,SENSOR_003
8.39,20.38,0.28,157.59,1,2026-05-03T13:00:46.011100,SENSOR_005
6.87,28.77,2.09,795.4,0,2026-05-03T13:01:46.011100,SENSOR_002
7.59,30.0,8.32,162.29,1,2026-05-03T13:02:46.011100,SENSOR_003
8.1,25.6,6.46,434.78,0,2026-05-03T13:03:46.011100,SENSOR_005
6.34,22.74,1.47,593.47,0,2026-05-03T13:04:46.011100,SENSOR_001
5.58,34.37,1.3,147.87,0,2026-05-03T13:05:46.011100,SENSOR_005
6.45,29.74,11.22,783.53,0,2026-05-03T13:06:46.011100,SENSOR_001
8.6,33.22,12.26,380.06,0,2026-05-03T13:07:46.011100,SENSOR_005
8.44,34.53,11.12,556.24,1,2026-05-03T13:08:46.011100,SENSOR_003
6.48,32.66,13.35,529.1,0,2026-05-03T13:09:46.011100,SENSOR_004
6.86,26.04,14.9,409.26,0,2026-05-03T13:10:46.011100,SENSOR_002
8.61,24.95,13.9,100.88,0,2026-05-03T13:11:46.011100,SENSOR_005
5.55,28.42,5.7,738.68,0,2026-05-03T13:12:46.011100,SENSOR_003
8.85,28.73,3.85,601.02,0,2026-05-03T13:13:46.011100,SENSOR_001
7.11,26.45,7.07,692.08,0,2026-05-03T13:14:46.011100,SENSOR_005
6.89,33.99,12.4,188.53,0,2026-05-03T13:15:46.011100,SENSOR_005
6.89,21.73,0.69,511.53,0,2026-05-03T13:16:46.011100,SENSOR_002
6.88,26.83,13.69,556.21,0,2026-05-03T13:17:46.011100,SENSOR_004
6.49,28.07,12.74,366.32,0,2026-05-03T13:18:46.011100,SENSOR_005
7.73,34.07,9.9,101.05,0,2026-05-03T13:19:46.011100,SENSOR_001
7.75,22.05,2.54,396.17,1,2026-05-03T13:20:46.011100,SENSOR_004
6.3,27.12,8.3,640.96,0,2026-05-03T13:21:46.011100,SENSOR_004
6.37,34.98,8.88,672.48,0,2026-05-03T13:22:46.011100,SENSOR_002
7.75,20.01,7.33,653.76,0,2026-05-03T13:23:46.011100,SENSOR_001
9.16,26.74,1.02,575.13,0,2026-05-03T13:24:46.011100,SENSOR_003
5.56,25.27,2.17,518.27,0,2026-05-03T13:25:46.011100,SENSOR_002
8.13,26.26,5.77,459.4,0,2026-05-03T13:26:46.011100,SENSOR_005
8.08,31.67,8.48,212.57,0,2026-05-03T13:27:46.011100,SENSOR_005
6.18,26.67,8.54,534.97,0,2026-05-03T13:28:46.011100,SENSOR_001
6.2,23.7,6.18,616.61,0,2026-05-03T13:29:46.011100,SENSOR_005
6.19,27.78,10.97,748.96,0,2026-05-03T13:30:46.011100,SENSOR_002
6.29,30.01,12.72,584.18,1,2026-05-03T13:31:46.011100,SENSOR_004
7.03,26.35,14.24,613.11,0,2026-05-03T13:32:46.011100,SENSOR_003
7.65,22.88,14.6,476.82,0,2026-05-03T13:33:46.011100,SENSOR_004
6.96,27.09,1.17,556.23,0,2026-05-03T13:34:46.011100,SENSOR_004
7.16,25.36,2.37,101.81,1,2026-05-03T13:35:46.011100,SENSOR_002
6.35,20.8,11.99,350.88,0,2026-05-03T13:36:46.011100,SENSOR_004
5.89,26.89,6.45,475.97,0,2026-05-03T13:37:46.011100,SENSOR_004
6.58,34.12,3.06,384.86,1,2026-05-03T13:38:46.011100,SENSOR_005
7.45,31.11,14.57,389.47,0,2026-05-03T13:39:46.011100,SENSOR_002
7.39,29.76,2.36,283.86,1,2026-05-03T13:40:46.011100,SENSOR_005
9.09,32.57,11.05,679.5,0,2026-05-03T13:41:46.011100,SENSOR_004
7.4,27.93,7.71,400.07,0,2026-05-03T13:42:46.011100,SENSOR_004
6.35,28.6,9.78,273.86,0,2026-05-03T13:43:46.011100,SENSOR_003
7.21,28.83,4.88,528.51,0,2026-05-03T13:44:46.011100,SENSOR_002
8.54,21.72,14.48,170.74,0,2026-05-03T13:45:46.011100,SENSOR_004
5.92,25.39,5.87,673.99,0,2026-05-03T13:46:46.011100,SENSOR_002
5.99,27.22,3.06,794.34,0,2026-05-03T13:47:46.011100,SENSOR_003
9.38,24.47,5.32,267.0,0,2026-05-03T13:48:46.011100,SENSOR_002
5.81,27.41,12.36,349.69,0,2026-05-03T13:49:46.011100,SENSOR_005
9.1,32.49,7.77,244.78,0,2026-05-03T13:50:46.011100,SENSOR_004
8.05,29.22,0.46,128.29,1,2026-05-03T13:51:46.011100,SENSOR_001
7.11,24.39,1.85,461.69,1,2026-05-03T13:52:46.011100,SENSOR_004
8.31,24.02,14.17,738.92,0,2026-05-03T13:53:46.011100,SENSOR_003
8.5,21.28,10.47,504.56,0,2026-05-03T13:54:46.011100,SENSOR_004
6.11,27.41,12.57,144.17,0,2026-05-03T13:55:46.011100,SENSOR_003
6.38,29.97,10.08,253.27,0,2026-05-03T13:56:46.011100,SENSOR_004
9.2,30.12,0.54,258.25,0,2026-05-03T13:57:46.011100,SENSOR_004
5.52,31.61,14.26,382.03,0,2026-05-03T13:58:46.011100,SENSOR_003
6.24,30.45,2.04,541.15,0,2026-05-03T13:59:46.011100,SENSOR_005
6.15,29.37,11.14,729.05,0,2026-05-03T14:00:46.011100,SENSOR_002
9.42,34.68,4.49,350.21,1,2026-05-03T14:01:46.011100,SENSOR_004
9.25,25.44,4.79,574.42,0,2026-05-03T14:02:46.011100,SENSOR_003
7.48,26.75,14.43,373.18,0,2026-05-03T14:03:46.011100,SENSOR_004
7.91,24.9,9.47,178.3,1,2026-05-03T14:04:46.011100,SENSOR_005
9.18,31.56,0.79,375.48,0,2026-05-03T14:05:46.011100,SENSOR_002
7.66,28.95,6.69,401.69,0,2026-05-03T14:06:46.011100,SENSOR_005
8.38,23.81,2.68,649.24,0,2026-05-03T14:07:46.011100,SENSOR_004
6.81,24.89,14.77,475.69,0,2026-05-03T14:08:46.011100,SENSOR_002
8.94,34.94,5.7,329.3,0,2026-05-03T14:09:46.011100,SENSOR_003
5.52,29.69,8.84,357.4,0,2026-05-03T14:10:46.011100,SENSOR_001
5.98,22.38,1.15,374.59,0,2026-05-03T14:11:46.011100,SENSOR_004
5.91,20.9,0.05,663.29,0,2026-05-03T14:12:46.011100,SENSOR_002
8.24,22.12,14.85,605.75,0,2026-05-03T14:13:46.011100,SENSOR_001
7.41,23.86,10.6,358.85,0,2026-05-03T14:14:46.011100,SENSOR_004
5.97,21.15,3.26,348.53,0,2026-05-03T14:15:46.011100,SENSOR_002
6.62,29.24,1.5,162.8,0,2026-05-03T14:16:46.011100,SENSOR_005
7.69,33.29,9.52,152.24,0,2026-05-03T14:17:46.011100,SENSOR_004
6.4,28.76,11.39,457.34,0,2026-05-03T14:18:46.011100,SENSOR_003
9.28,27.62,5.1,652.79,0,2026-05-03T14:19:46.011100,SENSOR_003
6.16,29.58,4.03,363.9,0,2026-05-03T14:20:46.011100,SENSOR_002
6.63,31.72,3.34,197.38,1,2026-05-03T14:21:46.011100,SENSOR_001
6.39,33.68,2.99,141.14,0,2026-05-03T14:22:46.011100,SENSOR_005
8.34,30.81,2.8,464.46,1,2026-05-03T14:23:46.011100,SENSOR_003
8.88,27.04,6.09,738.59,0,2026-05-03T14:24:46.011100,SENSOR_002
7.87,23.0,0.18,575.37,0,2026-05-03T14:25:46.011100,SENSOR_001
9.31,23.78,11.53,646.02,0,2026-05-03T14:26:46.011100,SENSOR_001
6.56,28.62,13.02,284.57,0,2026-05-03T14:27:46.011100,SENSOR_005
6.65,21.4,14.42,669.57,0,2026-05-03T14:28:46.011100,SENSOR_002
6.44,29.72,11.64,257.44,0,2026-05-03T14:29:46.011100,SENSOR_005
9.46,25.02,14.64,259.73,0,2026-05-03T14:30:46.011100,SENSOR_002
8.31,25.35,1.77,500.2,0,2026-05-03T14:31:46.011100,SENSOR_001
6.15,27.29,10.68,351.71,0,2026-05-03T14:32:46.011100,SENSOR_002
8.74,21.47,13.93,644.21,0,2026-05-03T14:33:46.011100,SENSOR_004
7.03,25.16,6.67,612.32,0,2026-05-03T14:34:46.011100,SENSOR_002
8.51,30.38,5.6,292.74,0,2026-05-03T14:35:46.011100,SENSOR_001
6.6,21.95,7.63,121.2,0,2026-05-03T14:36:46.011100,SENSOR_002
8.25,34.03,8.8,778.57,0,2026-05-03T14:37:46.011100,SENSOR_005
8.81,20.85,3.91,497.11,0,2026-05-03T14:38:46.011100,SENSOR_003
9.34,32.64,7.35,327.89,0,2026-05-03T14:39:46.011100,SENSOR_001
6.99,27.41,11.74,687.33,0,2026-05-03T14:40:46.011100,SENSOR_004
7.06,24.72,5.38,510.1,0,2026-05-03T14:41:46.011100,SENSOR_003
7.19,29.28,5.49,196.31,0,2026-05-03T14:42:46.011100,SENSOR_005
9.1,30.3,11.46,375.31,0,2026-05-03T14:43:46.011100,SENSOR_004
8.09,25.15,3.65,569.22,0,2026-05-03T14:44:46.011100,SENSOR_002
8.44,32.96,10.88,447.35,0,2026-05-03T14:45:46.011100,SENSOR_005
9.44,20.15,0.7,742.89,0,2026-05-03T14:46:46.011100,SENSOR_005
7.21,33.01,1.56,779.84,0,2026-05-03T14:47:46.011100,SENSOR_001
5.65,32.95,4.7,233.31,0,2026-05-03T14:48:46.011100,SENSOR_003
9.47,23.77,11.4,745.2,0,2026-05-03T14:49:46.011100,SENSOR_002
8.61,27.28,14.2,108.89,0,2026-05-03T14:50:46.011100,SENSOR_003
6.99,28.12,7.31,115.8,0,2026-05-03T14:51:46.011100,SENSOR_005
6.33,33.24,4.1,621.29,0,2026-05-03T14:52:46.011100,SENSOR_001
7.21,26.78,9.79,156.38,0,2026-05-03T14:53:46.011100,SENSOR_001
7.59,26.44,10.0,486.95,0,2026-05-03T14:54:46.011100,SENSOR_003
7.5,21.03,3.15,718.8,1,2026-05-03T14:55:46.011100,SENSOR_002
6.72,24.52,11.64,692.45,0,2026-05-03T14:56:46.011100,SENSOR_002
8.61,34.16,8.58,630.35,1,2026-05-03T14:57:46.011100,SENSOR_001
5.84,31.4,9.86,279.13,0,2026-05-03T14:58:46.011100,SENSOR_002
6.94,22.55,14.9,324.25,0,2026-05-03T14:59:46.011100,SENSOR_005
9.23,28.02,12.26,409.04,0,2026-05-03T15:00:46.011100,SENSOR_005
8.04,22.7,7.67,409.13,0,2026-05-03T15:01:46.011100,SENSOR_002
9.25,34.75,7.24,702.35,0,2026-05-03T15:02:46.011100,SENSOR_004
8.21,23.2,9.61,133.93,0,2026-05-03T15:03:46.011100,SENSOR_003
6.82,33.01,7.55,789.42,0,2026-05-03T15:04:46.011100,SENSOR_005
8.32,20.66,3.73,356.91,0,2026-05-03T15:05:46.011100,SENSOR_002
8.91,33.56,13.58,770.97,0,2026-05-03T15:06:46.011100,SENSOR_005
6.47,22.78,12.01,303.39,0,2026-05-03T15:07:46.011100,SENSOR_005
7.41,21.23,11.29,454.53,0,2026-05-03T15:08:46.011100,SENSOR_005
6.64,33.04,4.1,157.14,0,2026-05-03T15:09:46.011100,SENSOR_003
6.41,22.48,11.73,516.72,0,2026-05-03T15:10:46.011100,SENSOR_004
7.83,20.77,5.45,421.19,0,2026-05-03T15:11:46.011100,SENSOR_001
5.67,28.21,9.03,299.46,0,2026-05-03T15:12:46.011100,SENSOR_005
7.43,24.06,6.02,521.21,0,2026-05-03T15:13:46.011100,SENSOR_004
8.37,20.58,2.48,245.17,1,2026-05-03T15:14:46.011100,SENSOR_002
8.73,20.12,0.45,128.72,0,2026-05-03T15:15:46.011100,SENSOR_005
6.0,31.6,0.82,646.59,0,2026-05-03T15:16:46.011100,SENSOR_004
6.25,28.42,11.24,611.62,0,2026-05-03T15:17:46.011100,SENSOR_001
7.71,32.07,11.78,597.11,1,2026-05-03T15:18:46.011100,SENSOR_002
6.68,23.3,3.86,413.89,1,2026-05-03T15:19:46.011100,SENSOR_003
8.8,22.13,3.88,258.9,0,2026-05-03T15:20:46.011100,SENSOR_005
6.9,21.91,5.62,565.96,0,2026-05-03T15:21:46.011100,SENSOR_005
5.75,20.32,13.71,126.77,0,2026-05-03T15:22:46.011100,SENSOR_005
7.6,21.5,12.99,761.76,0,2026-05-03T15:23:46.011100,SENSOR_001
6.29,20.44,2.12,150.37,0,2026-05-03T15:24:46.011100,SENSOR_003
8.31,20.57,14.66,643.57,0,2026-05-03T15:25:46.011100,SENSOR_005
5.69,26.35,14.28,141.01,0,2026-05-03T15:26:46.011100,SENSOR_001
8.46,21.92,4.67,785.28,0,2026-05-03T15:27:46.011100,SENSOR_004
6.34,27.54,1.63,360.51,0,2026-05-03T15:28:46.011100,SENSOR_005
9.49,27.54,7.76,309.06,0,2026-05-03T15:29:46.011100,SENSOR_004
6.18,29.41,8.39,150.76,0,2026-05-03T15:30:46.011100,SENSOR_004
5.59,32.32,11.19,543.13,1,2026-05-03T15:31:46.011100,SENSOR_005
5.76,28.96,14.63,636.75,0,2026-05-03T15:32:46.011100,SENSOR_003
6.09,20.79,14.41,165.19,0,2026-05-03T15:33:46.011100,SENSOR_003
7.3,25.38,6.0,549.08,0,2026-05-03T15:34:46.011100,SENSOR_003
7.19,34.79,8.8,378.78,0,2026-05-03T15:35:46.011100,SENSOR_003
7.32,26.4,9.66,404.01,0,2026-05-03T15:36:46.011100,SENSOR_001
6.18,33.98,12.35,658.7,0,2026-05-03T15:37:46.011100,SENSOR_003
5.52,23.52,8.77,737.21,0,2026-05-03T15:38:46.011100,SENSOR_002
8.8,34.07,4.52,206.48,0,2026-05-03T15:39:46.011100,SENSOR_003
9.23,24.13,13.78,413.38,1,2026-05-03T15:40:46.011100,SENSOR_004
5.83,24.49,9.81,690.94,0,2026-05-03T15:41:46.011100,SENSOR_004
6.15,23.78,8.22,499.07,0,2026-05-03T15:42:46.011100,SENSOR_001
7.03,33.45,10.7,293.51,0,2026-05-03T15:43:46.011100,SENSOR_004
7.82,27.92,12.01,665.78,0,2026-05-03T15:44:46.011100,SENSOR_005
9.21,33.41,9.39,425.54,0,2026-05-03T15:45:46.011100,SENSOR_003
8.07,23.86,0.26,384.77,1,2026-05-03T15:46:46.011100,SENSOR_003
8.78,21.44,13.6,340.19,0,2026-05-03T15:47:46.011100,SENSOR_002
8.98,29.79,4.47,398.83,0,2026-05-03T15:48:46.011100,SENSOR_005
6.94,25.38,7.94,206.22,0,2026-05-03T15:49:46.011100,SENSOR_005
8.36,23.15,2.91,789.04,0,2026-05-03T15:50:46.011100,SENSOR_004
7.0,25.06,12.18,559.95,0,2026-05-03T15:51:46.011100,SENSOR_003
5.59,34.33,1.51,109.85,0,2026-05-03T15:52:46.011100,SENSOR_005
7.37,30.93,13.34,362.31,0,2026-05-03T15:53:46.011100,SENSOR_001
5.71,24.85,11.4,276.85,0,2026-05-03T15:54:46.011100,SENSOR_001
6.87,24.6,8.44,708.65,0,2026-05-03T15:55:46.011100,SENSOR_004
6.16,27.64,1.08,583.95,0,2026-05-03T15:56:46.011100,SENSOR_001
7.56,32.21,3.09,584.63,0,2026-05-03T15:57:46.011100,SENSOR_005
6.2,26.72,10.24,778.97,0,2026-05-03T15:58:46.011100,SENSOR_002
7.88,33.38,12.18,584.79,0,2026-05-03T15:59:46.011100,SENSOR_003
7.58,30.31,14.71,331.2,0,2026-05-03T16:00:46.011100,SENSOR_002
7.56,22.41,12.07,628.54,0,2026-05-03T16:01:46.011100,SENSOR_001
7.48,33.84,5.08,658.83,0,2026-05-03T16:02:46.011100,SENSOR_001
6.78,34.96,13.77,216.1,0,2026-05-03T16:03:46.011100,SENSOR_001
7.31,30.87,11.42,233.44,0,2026-05-03T16:04:46.011100,SENSOR_001
6.09,25.36,5.14,412.1,0,2026-05-03T16:05:46.011100,SENSOR_002
7.75,23.37,4.18,298.53,1,2026-05-03T16:06:46.011100,SENSOR_005
8.56,31.39,1.34,419.61,0,2026-05-03T16:07:46.011100,SENSOR_003
8.19,31.87,7.05,696.51,0,2026-05-03T16:08:46.011100,SENSOR_005
9.13,25.5,1.89,796.87,1,2026-05-03T16:09:46.011100,SENSOR_005
5.95,20.16,8.93,248.18,0,2026-05-03T16:10:46.011100,SENSOR_002
6.49,33.33,2.82,670.0,0,2026-05-03T16:11:46.011100,SENSOR_004
6.66,28.26,9.11,385.96,0,2026-05-03T16:12:46.011100,SENSOR_001
8.95,34.57,3.79,577.32,0,2026-05-03T16:13:46.011100,SENSOR_005
6.19,23.03,10.22,660.85,0,2026-05-03T16:14:46.011100,SENSOR_001
8.28,29.31,1.5,139.64,1,2026-05-03T16:15:46.011100,SENSOR_005
5.58,20.35,3.28,386.03,0,2026-05-03T16:16:46.011100,SENSOR_002
6.64,24.66,9.27,554.56,0,2026-05-03T16:17:46.011100,SENSOR_003
6.93,20.92,2.93,449.17,1,2026-05-03T16:18:46.011100,SENSOR_003
9.02,21.12,0.36,326.97,0,2026-05-03T16:19:46.011100,SENSOR_004
6.82,22.74,7.55,671.55,0,2026-05-03T16:20:46.011100,SENSOR_003
8.97,20.84,3.71,640.85,0,2026-05-03T16:21:46.011100,SENSOR_001
7.72,30.09,12.35,770.57,0,2026-05-03T16:22:46.011100,SENSOR_001
9.32,28.83,13.37,792.38,0,2026-05-03T16:23:46.011100,SENSOR_001
8.0,31.27,3.31,510.97,0,2026-05-03T16:24:46.011100,SENSOR_004
7.87,25.27,5.32,135.4,0,2026-05-03T16:25:46.011100,SENSOR_003
7.62,32.98,8.9,486.86,0,2026-05-03T16:26:46.011100,SENSOR_002
6.53,31.35,1.8,100.2,1,2026-05-03T16:27:46.011100,SENSOR_004
8.1,33.5,13.91,372.99,0,2026-05-03T16:28:46.011100,SENSOR_005
7.81,25.17,6.5,505.91,0,2026-05-03T16:29:46.011100,SENSOR_005
6.93,25.44,9.34,488.12,0,2026-05-03T16:30:46.011100,SENSOR_001
5.59,33.5,5.56,618.28,0,2026-05-03T16:31:46.011100,SENSOR_002
7.39,20.67,1.97,358.87,1,2026-05-03T16:32:46.011100,SENSOR_004
7.57,26.08,7.0,602.53,0,2026-05-03T16:33:46.011100,SENSOR_004
9.41,27.34,2.89,756.92,0,2026-05-03T16:34:46.011100,SENSOR_004
8.42,22.57,0.3,601.69,0,2026-05-03T16:35:46.011100,SENSOR_004
6.33,26.58,0.09,575.77,0,2026-05-03T16:36:46.011100,SENSOR_004
7.28,22.17,3.1,342.82,1,2026-05-03T16:37:46.011100,SENSOR_003
9.38,22.97,14.41,189.55,0,2026-05-03T16:38:46.011100,SENSOR_005
8.31,22.5,10.97,112.53,0,2026-05-03T16:39:46.011100,SENSOR_001
7.79,27.53,8.13,643.75,0,2026-05-03T16:40:46.011100,SENSOR_002
9.02,25.06,5.7,629.44,0,2026-05-03T16:41:46.011100,SENSOR_005
9.27,32.06,9.12,754.96,0,2026-05-03T16:42:46.011100,SENSOR_005
5.78,31.07,0.26,370.58,0,2026-05-03T16:43:46.011100,SENSOR_004
5.52,24.25,7.69,555.91,0,2026-05-03T16:44:46.011100,SENSOR_005
7.06,26.87,8.87,530.43,0,2026-05-03T16:45:46.011100,SENSOR_003
9.2,22.72,13.98,356.33,0,2026-05-03T16:46:46.011100,SENSOR_003
8.44,30.65,9.29,400.18,0,2026-05-03T16:47:46.011100,SENSOR_003
8.82,30.66,8.86,134.65,0,2026-05-03T16:48:46.011100,SENSOR_004
5.59,23.24,2.27,398.51,0,2026-05-03T16:49:46.011100,SENSOR_003
8.17,32.29,12.27,410.35,0,2026-05-03T16:50:46.011100,SENSOR_002
8.7,30.33,1.59,590.61,0,2026-05-03T16:51:46.011100,SENSOR_003
8.95,26.14,11.7,625.68,0,2026-05-03T16:52:46.011100,SENSOR_004
6.2,28.13,0.8,292.46,0,2026-05-03T16:53:46.011100,SENSOR_002
8.63,33.26,4.74,702.99,0,2026-05-03T16:54:46.011100,SENSOR_002
5.78,23.69,5.52,455.01,0,2026-05-03T16:55:46.011100,SENSOR_003
6.87,23.44,4.94,326.17,1,2026-05-03T16:56:46.011100,SENSOR_001
7.93,26.22,13.37,424.62,0,2026-05-03T16:57:46.011100,SENSOR_001
9.11,32.13,9.7,542.89,0,2026-05-03T16:58:46.011100,SENSOR_004
5.87,23.21,14.08,199.16,0,2026-05-03T16:59:46.011100,SENSOR_004
5.75,28.72,11.04,153.47,0,2026-05-03T17:00:46.011100,SENSOR_002
7.77,30.32,6.71,436.95,0,2026-05-03T17:01:46.011100,SENSOR_003
8.0,26.77,8.72,339.26,0,2026-05-03T17:02:46.011100,SENSOR_004
8.87,23.32,14.83,241.78,0,2026-05-03T17:03:46.011100,SENSOR_001
8.76,31.86,9.31,688.39,0,2026-05-03T17:04:46.011100,SENSOR_002
6.09,26.72,12.55,506.84,0,2026-05-03T17:05:46.011100,SENSOR_001
7.4,27.75,14.45,674.15,0,2026-05-03T17:06:46.011100,SENSOR_003
6.36,20.87,9.71,306.31,0,2026-05-03T17:07:46.011100,SENSOR_003
9.1,29.16,6.81,770.68,0,2026-05-03T17:08:46.011100,SENSOR_005
7.94,25.08,13.12,342.81,0,2026-05-03T17:09:46.011100,SENSOR_005
8.65,29.13,4.71,443.4,0,2026-05-03T17:10:46.011100,SENSOR_002
9.16,31.77,6.6,486.52,0,2026-05-03T17:11:46.011100,SENSOR_001
6.3,27.22,11.95,104.06,0,2026-05-03T17:12:46.011100,SENSOR_003
5.81,30.63,11.95,235.53,0,2026-05-03T17:13:46.011100,SENSOR_005
7.43,33.27,2.77,240.1,1,2026-05-03T17:14:46.011100,SENSOR_001
9.18,28.68,11.12,584.24,0,2026-05-03T17:15:46.011100,SENSOR_001
6.03,32.65,14.9,443.12,0,2026-05-03T17:16:46.011100,SENSOR_004
8.49,23.53,10.55,505.22,0,2026-05-03T17:17:46.011100,SENSOR_004
7.29,21.19,3.6,165.06,1,2026-05-03T17:18:46.011100,SENSOR_001
5.68,22.12,7.65,366.25,0,2026-05-03T17:19:46.011100,SENSOR_004
8.85,34.12,13.53,363.48,0,2026-05-03T17:20:46.011100,SENSOR_001
6.98,32.06,5.16,497.7,0,2026-05-03T17:21:46.011100,SENSOR_004
7.56,26.48,6.39,493.8,1,2026-05-03T17:22:46.011100,SENSOR_004
7.4,31.09,11.24,270.98,0,2026-05-03T17:23:46.011100,SENSOR_005
8.8,23.43,10.67,344.03,1,2026-05-03T17:24:46.011100,SENSOR_005
6.11,29.47,14.31,582.36,0,2026-05-03T17:25:46.011100,SENSOR_003
9.22,20.06,14.24,353.16,0,2026-05-03T17:26:46.011100,SENSOR_002
9.23,28.81,10.42,473.93,0,2026-05-03T17:27:46.011100,SENSOR_005
5.51,26.21,14.43,481.29,0,2026-05-03T17:28:46.011100,SENSOR_003
8.8,34.7,2.1,486.06,0,2026-05-03T17:29:46.011100,SENSOR_001
8.56,25.23,1.7,306.53,0,2026-05-03T17:30:46.011100,SENSOR_004
8.7,20.39,4.65,609.0,0,2026-05-03T17:31:46.011100,SENSOR_002
7.93,20.35,8.94,724.87,0,2026-05-03T17:32:46.011100,SENSOR_005
6.13,32.97,8.61,799.06,0,2026-05-03T17:33:46.011100,SENSOR_001
7.84,29.33,5.55,278.3,0,2026-05-03T17:34:46.011100,SENSOR_002
7.58,21.62,1.92,284.65,1,2026-05-03T17:35:46.011100,SENSOR_001
6.29,29.53,2.58,162.69,0,2026-05-03T17:36:46.011100,SENSOR_004
7.1,26.62,11.48,354.33,0,2026-05-03T17:37:46.011100,SENSOR_001
5.9,27.55,8.92,635.89,0,2026-05-03T17:38:46.011100,SENSOR_004
9.11,23.37,5.23,626.43,0,2026-05-03T17:39:46.011100,SENSOR_002
7.6,30.97,4.65,181.85,1,2026-05-03T17:40:46.011100,SENSOR_004
9.33,27.51,14.56,127.92,0,2026-05-03T17:41:46.011100,SENSOR_001
7.56,28.28,10.59,267.79,0,2026-05-03T17:42:46.011100,SENSOR_001
6.47,28.13,13.82,327.88,0,2026-05-03T17:43:46.011100,SENSOR_001
9.39,23.91,4.57,725.55,0,2026-05-03T17:44:46.011100,SENSOR_004
9.19,25.82,13.36,347.92,0,2026-05-03T17:45:46.011100,SENSOR_001
7.27,30.36,7.42,728.68,0,2026-05-03T17:46:46.011100,SENSOR_001
5.82,28.67,1.36,705.38,0,2026-05-03T17:47:46.011100,SENSOR_001
8.16,26.62,3.77,444.64,1,2026-05-03T17:48:46.011100,SENSOR_003
8.58,30.38,11.13,509.75,0,2026-05-03T17:49:46.011100,SENSOR_003
9.03,29.72,6.92,459.09,0,2026-05-03T17:50:46.011100,SENSOR_005
9.08,20.62,11.95,686.95,0,2026-05-03T17:51:46.011100,SENSOR_004
6.12,21.6,5.05,504.38,0,2026-05-03T17:52:46.011100,SENSOR_001
9.43,34.18,11.56,335.27,0,2026-05-03T17:53:46.011100,SENSOR_005
8.76,24.81,10.66,688.24,0,2026-05-03T17:54:46.011100,SENSOR_001
8.5,28.22,9.01,345.84,0,2026-05-03T17:55:46.011100,SENSOR_001
7.57,34.41,3.96,724.71,0,2026-05-03T17:56:46.011100,SENSOR_002
9.3,29.21,12.03,273.56,0,2026-05-03T17:57:46.011100,SENSOR_005
8.49,32.46,3.09,279.88,1,2026-05-03T17:58:46.011100,SENSOR_002
6.94,28.14,9.31,696.55,1,2026-05-03T17:59:46.011100,SENSOR_004
8.31,30.91,4.72,346.05,0,2026-05-03T18:00:46.011100,SENSOR_004
7.13,21.53,2.11,368.14,1,2026-05-03T18:01:46.011100,SENSOR_002
6.32,30.5,7.75,287.45,0,2026-05-03T18:02:46.011100,SENSOR_005
8.42,22.12,12.04,334.27,0,2026-05-03T18:03:46.011100,SENSOR_004
9.09,25.97,11.5,374.97,0,2026-05-03T18:04:46.011100,SENSOR_003
9.28,21.62,1.57,788.17,0,2026-05-03T18:05:46.011100,SENSOR_002
6.93,28.93,6.79,289.18,0,2026-05-03T18:06:46.011100,SENSOR_004
7.86,34.61,3.65,400.29,1,2026-05-03T18:07:46.011100,SENSOR_003
7.46,20.43,3.08,254.22,1,2026-05-03T18:08:46.011100,SENSOR_001
7.49,25.95,3.2,617.09,0,2026-05-03T18:09:46.011100,SENSOR_005
8.29,20.34,4.48,374.97,1,2026-05-03T18:10:46.011100,SENSOR_001
5.62,20.57,13.27,243.44,0,2026-05-03T18:11:46.011100,SENSOR_002
5.92,24.65,5.95,460.69,0,2026-05-03T18:12:46.011100,SENSOR_002
8.04,28.87,9.72,386.4,0,2026-05-03T18:13:46.011100,SENSOR_003
6.36,29.99,3.9,364.94,0,2026-05-03T18:14:46.011100,SENSOR_004
8.22,29.06,2.41,345.23,1,2026-05-03T18:15:46.011100,SENSOR_001
5.67,29.49,5.58,538.92,0,2026-05-03T18:16:46.011100,SENSOR_002
9.08,21.98,13.01,677.76,0,2026-05-03T18:17:46.011100,SENSOR_003
5.72,23.02,9.33,296.42,0,2026-05-03T18:18:46.011100,SENSOR_001
6.96,29.33,12.39,326.23,0,2026-05-03T18:19:46.011100,SENSOR_005
8.91,28.1,6.09,607.97,0,2026-05-03T18:20:46.011100,SENSOR_001
5.86,30.03,1.59,744.87,0,2026-05-03T18:21:46.011100,SENSOR_004
